0.00327,0.00000,0.00327,0.00327,0.00327,0.00327,2.62128,0.00327,0.00327,0.04379,0.00327,0.00327,0.00327,0.00000,0.04321,0.00000,0.00327,0.00327
0.00327,0.00000,0.00327,0.00327,0.00327,0.00327,3.28083,0.00327,0.00327,0.04379,0.00327,0.00327,0.00327,0.00000,0.04988,0.00000,0.00327,0.00327
0.04266,0.06247,0.04266,0.04266,0.04266,0.04266,0.33376,0.04266,0.04266,0.02727,0.04266,0.04266,0.04266,0.15266,3.59621,0.03747,0.04266,0.04266
0.03504,0.05515,0.03504,0.03504,0.03504,0.03504,2.45601,0.03504,0.03504,0.01557,0.03504,0.03504,0.03504,0.18019,0.53365,30.44583,0.03504,0.03504
0.00327,0.00000,0.00327,0.00327,0.00327,0.00327,2.90910,0.00327,0.00327,0.04379,0.00327,0.00327,0.00327,0.00000,0.02951,0.00000,0.00327,0.00327
0.04266,0.06247,0.04266,0.04266,0.04266,0.04266,2.75056,0.04266,0.04266,0.02727,0.04266,0.04266,0.04266,0.15266,1.61088,0.03747,0.04266,0.04266
0.00000,0.00717,0.00000,0.00000,0.00000,0.00000,3.71195,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08536,0.08555,0.02432,0.00000,0.00000
10.05387,0.46365,10.05387,10.05387,10.05387,10.05387,2.88439,10.05387,10.05387,4.38654,10.05384,10.05387,10.05387,2.22151,2.17107,1.41089,10.05387,10.05387
5.56723,0.08461,5.56723,5.56723,5.56723,5.56723,0.55247,5.56723,5.56723,2.06601,5.56721,5.56723,5.56723,0.71254,1.97141,0.77064,5.56723,5.56723
