0.00060,0.00198,0.00000,0.00032,0.00775,0.00923,0.01377,0.01745,0.01134,0.01107,0.00002,0.00042,0.03297,0.00805,0.00780,0.01055,0.01888,0.05280,0.01699,0.01975,0.00347,0.03021,0.01771,0.01944,0.02340,0.03907,0.00132,0.00729,0.01046,0.00006,0.00020,0.00806,0.00319,0.00004,0.00695,0.02164,0.00525,0.00899,0.00015,0.02170,0.03405,0.03261,0.00853,0.00343,0.00883
0.01582,0.00039,0.00385,0.02606,0.01877,0.01112,0.02774,0.01917,0.05247,0.02178,0.00000,0.00289,0.01338,0.04261,0.01789,0.01717,0.02076,0.00007,0.04771,0.01265,0.01948,0.04221,0.04465,0.00782,0.01733,0.02604,0.00000,0.01917,0.06107,0.00003,0.00894,0.01145,0.00863,0.00005,0.00000,0.00038,0.02179,0.00000,0.00000,0.00013,0.00007,0.03770,0.03184,0.00125,0.00001
0.00038,0.01947,0.00015,0.00983,0.01584,0.01257,0.03942,0.02359,0.01933,0.02195,0.00000,0.00048,0.03137,0.03345,0.01484,0.02066,0.04271,0.00002,0.01700,0.05736,0.02165,0.02810,0.01437,0.00663,0.01837,0.02022,0.00000,0.01922,0.02906,0.00000,0.00338,0.00080,0.01543,0.00000,0.00000,0.00438,0.02328,0.00002,0.00000,0.00090,0.00002,0.00003,0.02750,0.01016,0.01273
0.00850,0.00000,0.00660,0.01153,0.00166,0.00301,0.00000,0.00000,0.00150,0.00465,0.00001,0.03823,0.00778,0.00538,0.00000,0.00553,0.00274,0.00000,0.00338,0.00932,0.12445,0.00076,0.00951,0.00000,0.00323,0.00217,0.00906,0.00389,0.00480,0.03006,0.00000,0.00000,0.01168,0.01621,0.00000,0.00000,0.01740,0.00511,0.00000,0.02969,0.00000,0.01317,0.02109,0.02531,0.00001
0.00056,0.01235,0.00006,0.03739,0.02207,0.01443,0.03858,0.01552,0.03623,0.03093,0.00000,0.00041,0.05884,0.01508,0.01888,0.02504,0.03046,0.00005,0.04205,0.03052,0.00037,0.08093,0.02750,0.00057,0.02084,0.00724,0.00000,0.02181,0.03793,0.00000,0.01383,0.00378,0.00988,0.00130,0.00002,0.00036,0.04283,0.00000,0.00000,0.00000,0.00007,0.00893,0.03379,0.00290,0.00023
0.00579,0.02134,0.00000,0.01633,0.02627,0.01105,0.04618,0.02704,0.06984,0.03435,0.00000,0.00039,0.05172,0.04244,0.02994,0.03868,0.04374,0.00000,0.04925,0.04155,0.00028,0.05654,0.15063,0.00037,0.03959,0.00004,0.00000,0.02970,0.09208,0.00000,0.00539,0.00448,0.01312,0.00000,0.00000,0.00239,0.04934,0.00000,0.00000,0.00000,0.00000,0.01168,0.04868,0.01546,0.01830
0.01354,0.02207,0.00000,0.01896,0.00000,0.00000,0.01309,0.00749,0.00725,0.01514,0.01607,0.00045,0.01527,0.00864,0.00331,0.01472,0.00888,0.07951,0.00811,0.01013,0.00007,0.00415,0.01073,0.11914,0.00223,0.00002,0.00697,0.00412,0.01129,0.01659,0.00000,0.00300,0.00424,0.00009,0.05139,0.00000,0.00004,0.04861,0.00514,0.04213,0.03396,0.02463,0.02378,0.00682,0.00000
0.00052,0.00077,0.00000,0.00047,0.02776,0.00731,0.03852,0.03091,0.01133,0.02726,0.00000,0.00031,0.03732,0.03541,0.02265,0.03235,0.02815,0.00000,0.03773,0.03544,0.00058,0.04146,0.02272,0.00354,0.15524,0.00002,0.00011,0.03308,0.01972,0.00000,0.00002,0.02472,0.01175,0.00002,0.00000,0.00001,0.03078,0.00000,0.00000,0.00123,0.00000,0.00000,0.02590,0.00095,0.03069
0.00038,0.00104,0.00139,0.00030,0.01467,0.01927,0.02141,0.00008,0.05301,0.02232,0.00000,0.00029,0.01383,0.02346,0.01491,0.01028,0.03187,0.00007,0.03071,0.02444,0.00020,0.01889,0.00307,0.00030,0.01047,0.13479,0.00000,0.01821,0.00890,0.00000,0.00578,0.00033,0.00721,0.00003,0.00001,0.00015,0.00949,0.00001,0.00000,0.00000,0.00011,0.00013,0.02417,0.00058,0.00008
0.00026,0.00019,0.00000,0.00003,0.00635,0.00564,0.01211,0.00239,0.01715,0.01461,0.00000,0.00005,0.00875,0.00115,0.00880,0.01296,0.01776,0.00529,0.01531,0.00405,0.00012,0.00000,0.01394,0.00016,0.02892,0.01735,0.02443,0.01090,0.00769,0.00005,0.00217,0.00492,0.00408,0.00000,0.00851,0.02019,0.00438,0.00005,0.00000,0.01080,0.00018,0.03327,0.01318,0.00328,0.00361
0.01077,0.01645,0.00024,0.00547,0.01446,0.00249,0.04143,0.00193,0.02783,0.03003,0.00000,0.00029,0.03835,0.02746,0.01791,0.02424,0.03500,0.00006,0.02307,0.02885,0.00394,0.02785,0.06816,0.02361,0.01019,0.00000,0.00000,0.02038,0.02790,0.00000,0.00567,0.00576,0.00990,0.00000,0.00000,0.00026,0.02171,0.00000,0.00000,0.00548,0.00016,0.02156,0.02215,0.00943,0.00018
0.00051,0.00054,0.00000,0.01242,0.02208,0.01171,0.02635,0.00093,0.04283,0.02729,0.00000,0.00032,0.04019,0.04092,0.01895,0.02662,0.04309,0.00006,0.02825,0.03940,0.00019,0.03398,0.05322,0.00054,0.01000,0.02627,0.00000,0.02322,0.11969,0.00000,0.01381,0.01104,0.01873,0.00000,0.00000,0.01547,0.02150,0.00000,0.00000,0.00002,0.00007,0.01674,0.03218,0.00008,0.00016
0.00023,0.00834,0.00000,0.00703,0.01216,0.00562,0.01746,0.00092,0.03937,0.01972,0.00000,0.00014,0.01584,0.01403,0.01037,0.01674,0.02571,0.00005,0.00861,0.02092,0.00011,0.00730,0.01202,0.00011,0.01694,0.01265,0.00000,0.01340,0.02143,0.00000,0.00004,0.00001,0.00613,0.00000,0.00000,0.00006,0.01511,0.00000,0.00000,0.00000,0.00010,0.00004,0.02200,0.00491,0.00001
0.00302,0.00011,0.00000,0.00014,0.00916,0.00176,0.00222,0.00092,0.03481,0.00578,0.00000,0.00021,0.00000,0.03238,0.00817,0.00640,0.01474,0.00001,0.01563,0.00682,0.00016,0.01005,0.03467,0.00243,0.03313,0.00004,0.00000,0.00930,0.06062,0.00004,0.00591,0.01948,0.00994,0.00000,0.00000,0.00202,0.00116,0.00000,0.00000,0.00007,0.00002,0.02199,0.01389,0.00000,0.00000
0.00421,0.02889,0.01418,0.01134,0.01216,0.01583,0.02394,0.00513,0.02999,0.01832,0.00000,0.00444,0.02324,0.01267,0.01464,0.02444,0.02518,0.00001,0.02644,0.02466,0.00735,0.01216,0.00559,0.01830,0.01269,0.06687,0.00000,0.01665,0.01187,0.00000,0.05924,0.00025,0.00649,0.00799,0.00004,0.00030,0.01492,0.00004,0.00000,0.00141,0.00004,0.00007,0.01327,0.00669,0.00011
0.00040,0.00130,0.00008,0.00242,0.01708,0.01139,0.02760,0.00473,0.03432,0.02633,0.00000,0.00030,0.03988,0.01540,0.01512,0.01684,0.02576,0.00007,0.03276,0.02491,0.00627,0.03783,0.03695,0.00033,0.00688,0.04050,0.00000,0.01606,0.02019,0.00000,0.01020,0.00282,0.00636,0.00006,0.00000,0.00012,0.02541,0.00000,0.00000,0.00000,0.00005,0.01349,0.01851,0.00017,0.00020
0.00012,0.00016,0.01043,0.01307,0.00569,0.00031,0.00000,0.00964,0.01239,0.00427,0.00452,0.00009,0.00369,0.00648,0.00371,0.00827,0.00711,0.00000,0.00535,0.00955,0.00398,0.02545,0.02032,0.01272,0.01452,0.00000,0.00000,0.00945,0.01840,0.00000,0.00000,0.13684,0.00964,0.00000,0.02990,0.01147,0.00802,0.00000,0.04408,0.00000,0.00630,0.06886,0.00750,0.00304,0.00718
0.00063,0.00380,0.00000,0.00791,0.02104,0.01380,0.05251,0.00189,0.01953,0.02914,0.00000,0.00036,0.03816,0.03192,0.02451,0.04281,0.05213,0.00000,0.03212,0.05887,0.00981,0.01707,0.02449,0.00013,0.04530,0.00024,0.00000,0.02986,0.04409,0.00000,0.00002,0.00044,0.02651,0.00000,0.00000,0.00403,0.03031,0.00000,0.00000,0.00000,0.00000,0.00000,0.01478,0.00030,0.02077
0.00559,0.00825,0.00027,0.02955,0.01137,0.01316,0.01034,0.02264,0.01975,0.01193,0.00000,0.00872,0.01346,0.04003,0.00606,0.01316,0.01824,0.00005,0.02438,0.01608,0.00096,0.02319,0.02142,0.00030,0.03436,0.05221,0.00000,0.00982,0.00083,0.00002,0.00003,0.00010,0.00180,0.08767,0.00001,0.00474,0.02304,0.00001,0.00000,0.00012,0.00015,0.00177,0.01009,0.00000,0.02918
0.00398,0.01386,0.00002,0.00631,0.00818,0.00340,0.01643,0.00294,0.00054,0.00586,0.00001,0.00020,0.01573,0.00712,0.01154,0.01101,0.02098,0.00006,0.01960,0.00249,0.00003,0.01105,0.01613,0.01481,0.01929,0.00001,0.01084,0.01766,0.01499,0.00006,0.00001,0.04588,0.00691,0.00000,0.06212,0.00674,0.00481,0.00435,0.00003,0.02404,0.01079,0.01106,0.00179,0.00008,0.00219
0.02433,0.00893,0.00181,0.00790,0.01083,0.00361,0.01058,0.01373,0.00805,0.01254,0.00001,0.00011,0.01301,0.00784,0.00685,0.02484,0.03430,0.00018,0.01849,0.01448,0.00360,0.00823,0.00584,0.00538,0.02076,0.00414,0.00038,0.02206,0.02094,0.00047,0.00002,0.00299,0.00952,0.00002,0.00048,0.11452,0.01624,0.00003,0.00000,0.00637,0.00082,0.00287,0.01015,0.00507,0.00702
0.00217,0.00970,0.00007,0.00953,0.01763,0.01723,0.01487,0.00635,0.00825,0.02317,0.00000,0.00022,0.01720,0.01938,0.01148,0.02287,0.01925,0.00006,0.02735,0.02286,0.00029,0.01779,0.01656,0.00710,0.00762,0.05614,0.00000,0.01747,0.01076,0.00000,0.00459,0.00362,0.01438,0.00002,0.00000,0.00572,0.02073,0.00006,0.00000,0.00030,0.00011,0.00018,0.02987,0.01425,0.00010
0.00054,0.01841,0.00017,0.03838,0.01613,0.00130,0.03516,0.02714,0.07167,0.02062,0.00000,0.00034,0.03712,0.05972,0.01951,0.02303,0.03491,0.00003,0.02478,0.03407,0.01264,0.04089,0.10580,0.00772,0.02993,0.00000,0.00000,0.02199,0.08290,0.00000,0.00083,0.00063,0.01174,0.00000,0.00000,0.00254,0.03292,0.00000,0.00000,0.00035,0.00000,0.00814,0.03417,0.01231,0.01555
0.00030,0.00029,0.00012,0.00652,0.00916,0.00462,0.00769,0.01028,0.01846,0.01572,0.00000,0.00015,0.01577,0.00768,0.00622,0.01808,0.01477,0.00004,0.00869,0.01521,0.00761,0.01641,0.01840,0.00017,0.03436,0.00665,0.00000,0.01026,0.01029,0.00000,0.00142,0.00012,0.00560,0.00346,0.00000,0.00037,0.04147,0.00000,0.00000,0.00000,0.00007,0.00004,0.01340,0.00005,0.00009
0.00449,0.00789,0.00000,0.00010,0.00022,0.00116,0.01714,0.00532,0.00254,0.00654,0.00487,0.00025,0.00769,0.00281,0.00141,0.01092,0.00768,0.03134,0.01026,0.02032,0.00000,0.00890,0.00622,0.02072,0.02369,0.00295,0.02565,0.01010,0.01054,0.02305,0.00000,0.01463,0.00228,0.00007,0.04836,0.01072,0.00016,0.10736,0.00000,0.01328,0.02059,0.00013,0.00299,0.00406,0.00701
0.00010,0.00007,0.02870,0.00009,0.00297,0.00000,0.00142,0.00005,0.01044,0.01225,0.00629,0.00010,0.00536,0.00787,0.00000,0.00917,0.01212,0.00000,0.00174,0.00794,0.00009,0.00967,0.00570,0.00045,0.00000,0.00000,0.00000,0.00018,0.00927,0.01432,0.00001,0.05619,0.00618,0.00000,0.00003,0.00762,0.00346,0.00000,0.12569,0.00001,0.01489,0.05252,0.02006,0.00230,0.00003
0.01189,0.00727,0.00158,0.01295,0.01673,0.00231,0.01975,0.01390,0.04918,0.01537,0.00000,0.00019,0.02138,0.02880,0.01369,0.02156,0.02459,0.00006,0.02678,0.01329,0.01034,0.02848,0.05487,0.02837,0.02121,0.00000,0.00000,0.01713,0.03928,0.00000,0.00201,0.00042,0.00542,0.00000,0.00000,0.00878,0.03297,0.00000,0.00000,0.00007,0.00004,0.00027,0.03407,0.02266,0.00010
0.01950,0.00622,0.00013,0.00663,0.00256,0.00334,0.01971,0.01403,0.00543,0.00826,0.00815,0.00151,0.01607,0.00477,0.00273,0.00006,0.00802,0.04291,0.00161,0.01232,0.02049,0.01520,0.00435,0.01339,0.00019,0.00335,0.01586,0.01125,0.00598,0.00985,0.00022,0.00898,0.00000,0.00011,0.04533,0.00484,0.00099,0.03402,0.00047,0.10255,0.02184,0.00538,0.01336,0.01187,0.00000
0.00993,0.00012,0.00204,0.00366,0.00045,0.00000,0.00002,0.00151,0.00340,0.00958,0.04644,0.01253,0.00000,0.00392,0.00000,0.00837,0.00688,0.12208,0.01173,0.01462,0.00909,0.00427,0.00436,0.01824,0.00000,0.00025,0.08446,0.00588,0.00612,0.16113,0.00000,0.00008,0.00000,0.00663,0.11872,0.00042,0.00397,0.06633,0.01347,0.01456,0.10280,0.05600,0.01829,0.00351,0.00048
0.00022,0.00041,0.00000,0.00008,0.00276,0.00334,0.00947,0.00000,0.00776,0.00971,0.00499,0.00020,0.00000,0.00329,0.00190,0.00887,0.00667,0.03555,0.00595,0.00712,0.01595,0.00123,0.00000,0.00929,0.00002,0.01202,0.02309,0.00364,0.00446,0.03510,0.00000,0.02320,0.00323,0.00000,0.04947,0.00000,0.01225,0.02622,0.03855,0.00000,0.03272,0.16107,0.01197,0.00002,0.00000
0.00056,0.00045,0.00029,0.01067,0.02131,0.00857,0.04400,0.00597,0.03481,0.02705,0.00000,0.00034,0.02836,0.03122,0.01486,0.01973,0.02225,0.00006,0.02276,0.02414,0.00028,0.03361,0.01920,0.00030,0.01843,0.00657,0.00000,0.01786,0.01671,0.00000,0.01290,0.00013,0.00519,0.00000,0.00000,0.00010,0.02422,0.00000,0.00000,0.00004,0.00011,0.00008,0.07920,0.03000,0.00010
0.01632,0.01553,0.02947,0.00828,0.01218,0.00271,0.01594,0.04148,0.02746,0.01517,0.00000,0.00220,0.02611,0.01981,0.00699,0.00673,0.01091,0.00022,0.01239,0.00555,0.03004,0.02683,0.00744,0.01827,0.00426,0.00000,0.00003,0.01217,0.01680,0.00006,0.01279,0.00768,0.00000,0.00004,0.00010,0.00761,0.01828,0.00022,0.00015,0.02016,0.00038,0.00289,0.02603,0.12310,0.01639
0.00000,0.00993,0.00004,0.00066,0.01439,0.00464,0.00437,0.02389,0.02296,0.00863,0.00000,0.00009,0.00899,0.01680,0.00910,0.01388,0.02606,0.00010,0.01210,0.01592,0.01024,0.00576,0.01936,0.00026,0.07405,0.00471,0.00066,0.01373,0.00000,0.00003,0.00000,0.00868,0.00715,0.00643,0.00003,0.02762,0.02081,0.00018,0.00005,0.00020,0.00010,0.00008,0.00080,0.01993,0.14386
