16.81529,5.47720,5.47720,5.47720,5.47720,5.47720
10.72000,2.99635,2.99635,2.99635,2.99635,2.99635
16.81529,5.47720,5.47720,5.47720,5.47720,5.47720
2.77890,0.94575,0.94575,0.94575,0.94575,0.94575
16.81529,5.47720,5.47720,5.47720,5.47720,5.47720
